title,price,address,item_url,date,Вход,Общая площадь,Этаж,Высота потолков,Отделка,Отопление,Тип сделки,Готовность,Тип здания,Класс здания,Парковка,lat,lon,Отдельный вход,Удалённость от дороги,Мощность электросети,Арендаторы,Количество парковочных мест,Планировка
Теплый склад -производство 2980 м2 В+ класса в Новониколаевке М7 с воротами на нуле и пандусе,400000000,"территория Промышленная Площадка Индустриальный Парк М7, 11/1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/teplyy_sklad_-proizvodstvo_2980_m2_v_klassa_v_novonikolaevke_m7_s_vorotami_na_nule_i_panduse_4295767412?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,9 декабря 2024,со двора,2980 м²,1,,чистовая,,продажа,,другой,,на улице,55.894354,48.967849,,,,,,
Теплый склад 1200м2 и земля 62 сотки до М7 3км,55000000,"Авиастроительный район, жилой массив Кадышево, Почтовая ул., 43ВКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/teplyy_sklad_1200m2_i_zemlya_62_sotki_do_m7_3km_4664218774?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,6 декабря 2024,с улицы,6200 м²,1,4 м,чистовая,автономное,продажа,в эксплуатации,другой,,на улице,55.9022909757069,49.11633974777582,есть,,"50 кВт, можно увеличить",помещение сдано,,
"Торговая площадь, 33 м²",2200000,"ул. Алеева, 20пос. Сосновый Бор",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/torgovaya_ploschad_33_m_4382645674?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,5 декабря 2024,с улицы,33 м²,1,,чистовая,центральное,продажа,в эксплуатации,другой,,на улице,55.643409,52.619114,есть,первая линия,,,,
"Свободного назначения, 250.7 м²",24000000,"пр-т Строителей, 20Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_250.7_m_4396637698?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,3 декабря 2024,с улицы,250.7 м²,1,6.9 м,офисная,центральное,продажа,в эксплуатации,другой,,нет,55.631915,51.814718,,первая линия,,,,
"Габ ритейл торговая площадь, 324 м² с НДС",278000,"жилой комплекс Дома у Сада, 2к1с. Усады",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/gab_riteyl_torgovaya_ploschad_324_m_s_nds_4517018597?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,3 декабря 2024,с улицы,324 м²,1,4 м,без отделки,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",55.68618403391014,49.21437920901484,есть,первая линия,,,,
"Свободного назначения, 145 м²",17500000,"пр-т Строителей, 48Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_145_m_4962419767?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,3 декабря 2024,с улицы,145 м²,1,,офисная,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная, подходит для грузового транспорта",55.638038,51.80233,есть,первая линия,,помещение сдано,,
ЖК Станция спортивная коммерция 78.14,250000,"Приволжский район, жилой комплекс Станция Спортивная, 2.2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/zhk_stantsiya_sportivnaya_kommertsiya_78.14_4407509493?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,2 декабря 2024,с улицы,78.14 м²,1,4 м,без отделки,центральное,продажа,строится,жилой дом,,на улице,55.67853346816764,49.20326499757148,есть,первая линия,,,,
Здание склада 272 кв.м,1500000,"Заводская ул., 44с. Камский Леспромхоз",https://www.avito.ru/chistopol/kommercheskaya_nedvizhimost/zdanie_sklada_272_kv.m_4785938360?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,30 ноября 2024,с улицы,272 м²,,3.5 м,без отделки,нет,продажа,в эксплуатации,другой,,"на улице, бесплатная, подходит для грузового транспорта",55.53630447,50.839077,есть,,"15 кВт, можно увеличить",,,
"Производство, 2530 м²",150000000,Лесная ул.пос. железнодорожного разъезда Киндери,https://www.avito.ru/vysokaya_gora/kommercheskaya_nedvizhimost/proizvodstvo_2530_m_4602758520?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,29 ноября 2024,с улицы,2530 м²,1,,без отделки,,продажа,в эксплуатации,другой,,на улице,55.913767,49.274255,есть,,250 кВт,,,
Продажа/ Аренда,9350000,"ул. 30 лет Победы, 21Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/prodazha_arenda_4351299257?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,29 ноября 2024,с улицы,85 м²,1,4 м,чистовая,центральное,продажа,строится,торговый центр,,на улице,55.63169215338828,51.78967536222845,есть,первая линия,40 кВт,,45,
Торговая площадь,21500000,"ул. Менделеева, 33АНижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/torgovaya_ploschad_4563978258?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,27 ноября 2024,с улицы,114.1 м²,1,3.5 м,чистовая,центральное,продажа,в эксплуатации,торговый центр,,на улице,55.65517807,51.82551575,есть,первая линия,,помещение сдано,,
"Продам складское помещение, 59 м²",3490000,"территория ГСК Родник, 25/0Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prodam_skladskoe_pomeschenie_59_m_4563878972?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,26 ноября 2024,с улицы,59 м²,1,,без отделки,,продажа,,другой,,нет,55.857493,49.244773,,,,,,
"Свободного назначения, 238.38 м²",25500000,"ул. Тихая аллея, 5Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_238.38_m_4509828967?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,25 ноября 2024,с улицы,238.38 м²,1,3.8 м,без отделки,автономное,продажа,в эксплуатации,торговый центр,,на улице,55.633495,51.81761,,,40 кВт,,,
Свободного назначения,5590000,"ул. Аметьевская Магистраль, 16к2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_4595296323?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,24 ноября 2024,с улицы,23 м²,1,4 м,чистовая,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",55.76802444,49.17382431,есть,,,,,
"Свободного назначения, 51 м²",6900000,"ул. Адоратского, 60АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_51_m_4473163981?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,24 ноября 2024,с улицы,51 м²,1,4.2 м,чистовая,автономное,продажа,в эксплуатации,административное здание,,"на улице, бесплатная, подходит для грузового транспорта",55.84214,49.15195,есть,вторая линия и дальше,"30 кВт, можно увеличить",помещение сдано,,
"Помещение свободного назначения общей площадью 2760,9 м2",150000000,"Сармановский тракт, 60Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/pomeschenie_svobodnogo_naznacheniya_obschey_ploschadyu_27609_m2_4443751304?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,22 ноября 2024,с улицы,2668 м²,1,,без отделки,центральное,продажа,,жилой дом,,"на улице, бесплатная, подходит для грузового транспорта",55.699117,52.333342,есть,первая линия,,,,
"Торговая площадь, 76.61 м²",250000,"ул. Рауиса Гареева, 105Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_76.61_m_4479818244?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,22 ноября 2024,с улицы,76.61 м²,1,4 м,без отделки,центральное,продажа,строится,жилой дом,,на улице,55.72293028208554,49.173049389607016,есть,первая линия,,,,
"Здание, 34 м²",3200000,"ул. Ленина, 116АКукмор",https://www.avito.ru/kukmor/kommercheskaya_nedvizhimost/zdanie_34_m_4613642905?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,20 ноября 2024,с улицы,34 м²,,2.5 м,офисная,автономное,продажа,в эксплуатации,другой,,"на улице, бесплатная",56.18171,50.920786,есть,,,помещение сдано,1,
"Офис, 473 м²",23500000,"пр-т Мусы Джалиля, 56БНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/ofis_473_m_4360907808?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,19 ноября 2024,,473 м²,1,4 м,офисная,,продажа,в эксплуатации,административное здание,,"на улице, бесплатная",55.686645,52.304551,,,,,30,кабинетная
Свободного назначения,4500000,"ул. Ленина, 62Кукмор",https://www.avito.ru/kukmor/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_4413188483?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1V0FGbktRdGdGemhpb2txIjt9zPkViD8AAAA,16 ноября 2024,с улицы,40.1 м²,1,3 м,офисная,центральное,продажа,в эксплуатации,другой,,"на улице, бесплатная",56.182359936302916,50.90934274677155,есть,первая линия,"220 кВт, можно увеличить",помещение сдано,,
"Производство, 539 м²",9000000,"ул. Первопроходцев, 29БНижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/proizvodstvo_539_m_4440572389?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3enZ3dldCdDc4eW9qRFdYIjt9TbgjnD8AAAA,16 ноября 2024,с улицы,539 м²,1,4 м,без отделки,нет,продажа,в эксплуатации,другой,,"на улице, подходит для грузового транспорта",55.60359248826009,51.8097237054228,есть,,,,,
Производственный комплекс 3500 м²,350000000,"Промышленная ул., 15Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/proizvodstvennyy_kompleks_3500_m_4412791428?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3enZ3dldCdDc4eW9qRFdYIjt9TbgjnD8AAAA,15 ноября 2024,с улицы,3500 м²,1,9 м,чистовая,центральное,продажа,в эксплуатации,другой,,"на улице, бесплатная",55.687842,52.436595,,,500 кВт,,,
Производственный комплекс 15 800 м²,750000000,"промышленная площадка Алабуга, ул. 20, 1к1Елабуга",https://www.avito.ru/elabuga/kommercheskaya_nedvizhimost/proizvodstvennyy_kompleks_15_800_m_4413150012?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3enZ3dldCdDc4eW9qRFdYIjt9TbgjnD8AAAA,14 ноября 2024,с улицы,15800 м²,1,12 м,чистовая,центральное,продажа,в эксплуатации,другой,,"на улице, бесплатная",55.84213,52.098163,,,650 кВт,,,
"Свободного назначения, 109.46 м²",500000,"ул. Патриса Лумумбы, 44Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_109.46_m_4485492363?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3enZ3dldCdDc4eW9qRFdYIjt9TbgjnD8AAAA,14 ноября 2024,с улицы,109.46 м²,1,3.9 м,без отделки,центральное,продажа,строится,жилой дом,,на улице,55.79134944499968,49.17927164550781,есть,,,,,
"Продается помещение на Пушкина 58, 207.6 м²",94000000,"ул. Пушкина, 58Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prodaetsya_pomeschenie_na_pushkina_58_207.6_m_4531948229?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3enZ3dldCdDc4eW9qRFdYIjt9TbgjnD8AAAA,12 ноября 2024,с улицы,207.6 м²,1,5 м,чистовая,центральное,продажа,в эксплуатации,жилой дом,,на улице,55.795545,49.1258,есть,первая линия,50 кВт,помещение сдано,,
"Свободного назначения, 678 м²",160000,"ул. Шамиля Усманова, 5БНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_678_m_4681970118?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3enZ3dldCdDc4eW9qRFdYIjt9TbgjnD8AAAA,12 ноября 2024,со двора,678 м²,1,4.2 м,без отделки,центральное,продажа,строится,жилой дом,,"на улице, бесплатная, подходит для грузового транспорта",55.723404,52.371799,есть,первая линия,"125 кВт, можно увеличить",,10,
"Продажа помещения с арендатором г.Иннополис, 79.6",18000000,"Спортивная ул., 102Иннополис",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prodazha_pomescheniya_s_arendatorom_g.innopolis_79.6_4500374866?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3enZ3dldCdDc4eW9qRFdYIjt9TbgjnD8AAAA,11 ноября 2024,с улицы,79.6 м²,1,3.6 м,чистовая,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",55.747277,48.742156,есть,первая линия,"5 кВт, можно увеличить",помещение сдано,,
"Торговая площадь, 102 м²",5800000,"ул. Нефтепроводчиков, 45с. Тимяшево",https://www.avito.ru/leninogorsk/kommercheskaya_nedvizhimost/torgovaya_ploschad_102_m_4318964051?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3enZ3dldCdDc4eW9qRFdYIjt9TbgjnD8AAAA,11 ноября 2024,с улицы,102 м²,1,,чистовая,,продажа,в эксплуатации,другой,,на улице,54.566999054346354,52.360053140265904,есть,,380 кВт,,,
"Свободного назначения, 162.99 м²",540000,"ул. Гаяза Исхаки, 1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_162.99_m_4484522860?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3enZ3dldCdDc4eW9qRFdYIjt9TbgjnD8AAAA,11 ноября 2024,с улицы,162.99 м²,1,4.2 м,без отделки,центральное,продажа,строится,жилой дом,,на улице,55.78972187826277,49.10292340740967,есть,первая линия,,,,
