title,price,address,item_url,date,Вход,Общая площадь,Этаж,Отделка,Тип сделки,Арендаторы,Тип здания,Парковка,lat,lon,Высота потолков,Мощность электросети,Планировка,Готовность,Класс здания,Отдельный вход,Отопление,Удалённость от дороги,Количество парковочных мест
"Продам офисное помещение, 93 м²",18000000,"ул. Сафиуллина, 26АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prodam_ofisnoe_pomeschenie_93_m_4392375785?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,31 января 11:25,,93 м²,1.0,чистовая,продажа,,жилой дом,на улице,55.750322,49.221084,3 м,,кабинетная,,,,,,
"Офис, 166.3 м²",28000000,"Ягодинская ул., 25Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/ofis_166.3_m_4687868550?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,30 января 16:42,,166.3 м²,1.0,офисная,продажа,,жилой дом,на улице,55.81388099682199,49.07726394761529,,,кабинетная,в эксплуатации,,,,,
Новый пром парк Производство-склад 1080 кв м,73000000,Промпарковая ул.д. Старое Кощаково,https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/novyy_prom_park_proizvodstvo-sklad_1080_kv_m_4601228074?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,30 января 16:33,с улицы,1090 м²,1.0,офисная,продажа,,другой,на улице,55.826938,49.41918,6.3 м,150 кВт,,в эксплуатации,,,,,
"Свободного назначения, 105 м²",26250000,"ул. Гарифа Ахунова, 22АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_105_m_4492586806?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,30 января 15:49,с улицы,105 м²,1.0,без отделки,продажа,,другой,"на улице, бесплатная",55.729133,49.173069,3 м,,,в эксплуатации,,есть,,,10.0
"Свободного назначения, 66 м²",16500000,"ул. Гарифа Ахунова, 22АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_66_m_4493110717?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,30 января 15:00,с улицы,66 м²,1.0,без отделки,продажа,,другой,"на улице, бесплатная",55.729133,49.173069,3 м,,,в эксплуатации,,есть,,,
"Магазин 44,5 кв.м. с отдельной входной группой",6850000,"ул. Сююмбике, 60Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/magazin_445_kv.m._s_otdelnoy_vhodnoy_gruppoy_4583276394?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,30 января 10:09,с улицы,44.5 м²,1.0,офисная,продажа,,жилой дом,"на улице, бесплатная",55.65327454,51.80665207,,,,в эксплуатации,,есть,центральное,первая линия,
"Свободного назначения, 329.5 м²",7999999,"ул. Михаила Калинина, 67Бугульма",https://www.avito.ru/bugulma/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_329.5_m_4605044561?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,29 января 18:02,со двора,329.5 м²,1.0,чистовая,продажа,,жилой дом,"на улице, бесплатная",54.540069,52.787701,2.3 м,10 кВт,,в эксплуатации,,есть,центральное,вторая линия и дальше,
Новое Складское пом. 2179 кв.м,258000000,"Республика Татарстан (Татарстан), Осиновское сельское поселениеКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/novoe_skladskoe_pom._2179_kv.m_4520969930?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,29 января 17:05,с улицы,2179 м²,1.0,чистовая,продажа,,другой,на улице,55.900239,48.930587,,200 кВт,,,A,есть,,,
"Здание, 132 м²",32900000,"б-р Энтузиастов, 18БНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/zdanie_132_m_4601383520?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,29 января 15:28,с улицы,142 м²,,без отделки,продажа,,торговый центр,"на улице, бесплатная, подходит для грузового транспорта",55.74464214001725,52.41960176413933,4.5 м,"145 кВт, можно увеличить",,в эксплуатации,,есть,центральное,,100.0
Свободного назначения,26500000,"пр-т Мусы Джалиля, 54Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_4773783192?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,28 января 10:13,с улицы,305.2 м²,1.0,чистовая,продажа,,жилой дом,"на улице, бесплатная",55.68592834,52.30413818,2.7 м,"25 кВт, можно увеличить",,в эксплуатации,,есть,центральное,первая линия,35.0
"Помещение премиум-класса 85 м² - 1 этаж, 1 линия",60000000,"ул. Николая Ершова, 34/1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pomeschenie_premium-klassa_85_m_-_1_etazh_1_liniya_4760319546?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,27 января 19:06,с улицы,85 м²,1.0,без отделки,продажа,,другой,в здании,55.794426,49.172979,,,,строится,,есть,центральное,первая линия,
"Склад, 157.7 м²",120000,"ул. Алафузова, 3Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/sklad_157.7_m_5058131815?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,26 января 15:22,со двора,157.7 м²,1.0,без отделки,продажа,помещение сдано,другой,на улице,55.81200409,49.06835175,6 м,"15 кВт, можно увеличить",,в эксплуатации,,есть,автономное,,
Производство,36500000,"Объездная ул., 17Заинск",https://www.avito.ru/zainsk/kommercheskaya_nedvizhimost/proizvodstvo_4622897007?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,25 января 17:06,с улицы,3150 м²,1.0,,продажа,,другой,,55.29960251,52.02535629,7 м,,,в эксплуатации,,,,,
"Свободного назначения, 111.8 м²",19900000,"ул. Восстания, 105Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_111.8_m_4502032016?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,24 января 16:39,с улицы,111.8 м²,1.0,чистовая,продажа,помещение сдано,жилой дом,"на улице, бесплатная, подходит для грузового транспорта",55.832621,49.057393,2.8 м,,,в эксплуатации,,есть,центральное,первая линия,6.0
Здание с участком,30000000,"Беломорская ул., 18АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/zdanie_s_uchastkom_4600927641?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,24 января 13:03,с улицы,193 м²,,без отделки,продажа,,административное здание,на улице,55.865601,49.080641,,80 кВт,,в эксплуатации,,,,,
Торгово-офисное отдельно стоящее здание,15000000,"ул. Вали Хазиева, 9Зеленодольск",https://www.avito.ru/zelenodolsk/kommercheskaya_nedvizhimost/torgovo-ofisnoe_otdelno_stoyaschee_zdanie_4572823960?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,24 января 11:51,с улицы,262.7 м²,,офисная,продажа,,торговый центр,"на улице, бесплатная",55.85264587,48.56377029,2.8 м,"20 кВт, можно увеличить",,в эксплуатации,,есть,центральное,,
Здание торговый центр цум магазин 1100м,7500000,"Кооперативная ул., 7пгт. Камское Устье",https://www.avito.ru/kamskoe_uste/kommercheskaya_nedvizhimost/zdanie_torgovyy_tsentr_tsum_magazin_1100m_4730848404?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,22 января 20:52,с улицы,1000 м²,1.0,без отделки,продажа,,торговый центр,"на улице, бесплатная, подходит для грузового транспорта",55.20376205,49.27856827,3 м,50 кВт,,строится,,есть,нет,первая линия,50.0
"Свободного назначения, 38 м²",5700000,"ул. 30 лет Победы, 21Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_38_m_4544819590?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,22 января 10:17,с улицы,38 м²,1.0,чистовая,продажа,,торговый центр,"на улице, бесплатная",55.63164261787446,51.78964689057665,,45 кВт,,строится,,есть,центральное,вторая линия и дальше,
Свободного назначения,6700000,"ул. Мусы Джалиля, 28Альметьевск",https://www.avito.ru/almetevsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_4373490576?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,22 января 00:16,с улицы,38 м²,1.0,офисная,продажа,помещение сдано,жилой дом,на улице,54.90264598762525,52.29171573211666,2.2 м,380 кВт,,в эксплуатации,,есть,центральное,первая линия,
Свободного назначения,25999997,"Кремлёвская ул., 2А/4Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_4561290088?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,21 января 11:26,с улицы,54.5 м²,1.0,чистовая,продажа,помещение сдано,жилой дом,нет,55.79494095,49.11175919,2.9 м,"15 кВт, можно увеличить",,в эксплуатации,,есть,центральное,первая линия,
Продаю помещение с арендатором,1000,"35-й комплекс, 9/2Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/prodayu_pomeschenie_s_arendatorom_4551089823?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,17 января 23:03,с улицы,135.3 м²,1.0,офисная,продажа,помещение сдано,жилой дом,"на улице, бесплатная, подходит для грузового транспорта",55.72995758,52.36319351,2.6 м,32 кВт,,в эксплуатации,,есть,центральное,первая линия,50.0
"Здание, 761.7 м²",114150000,"2-я Даурская ул., 2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/zdanie_761.7_m_4544644577?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,17 января 17:49,с улицы,761.7 м²,,чистовая,продажа,,торговый центр,"на улице, бесплатная",55.762601,49.165227,,50 кВт,,в эксплуатации,,есть,автономное,,
Продам складской комплекс 4374 м2,380340000,20Ас. Новая Тура,https://www.avito.ru/zelenodolsk/kommercheskaya_nedvizhimost/prodam_skladskoy_kompleks_4374_m2_4568892689?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,17 января 17:33,с улицы,4374 м²,1.0,чистовая,продажа,,другой,на улице,55.85911,48.844959,12 м,,,,,,,,
Свободного назначения,7000000,"ул. Победы, 9пос. Луч",https://www.avito.ru/chistopol/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_4653819619?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,17 января 12:48,с улицы,5000 м²,1.0,чистовая,продажа,,другой,"в здании, бесплатная, подходит для грузового транспорта",55.34843806524454,50.59222437476458,4 м,"380 кВт, можно увеличить",,в эксплуатации,,есть,автономное,первая линия,30.0
"Бугульма, Ямашева 8",14400000,"ул. Хусаина Ямашева, 8Бугульма",https://www.avito.ru/bugulma/kommercheskaya_nedvizhimost/bugulma_yamasheva_8_4882329213?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,16 января 16:09,с улицы,159.9 м²,1.0,чистовая,продажа,,жилой дом,"на улице, бесплатная",54.53580392628911,52.8035363422854,,,,в эксплуатации,,есть,центральное,первая линия,
"Торговая площадь, 68 м²",7650000,"пр-т Мира, 63БНижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/torgovaya_ploschad_68_m_4547484284?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,16 января 15:39,с улицы,68 м²,1.0,офисная,продажа,,торговый центр,"на улице, бесплатная, подходит для грузового транспорта",55.644328,51.805088,5 м,,,в эксплуатации,,есть,центральное,первая линия,50.0
Готовый Бизнес,19000000,"ул. Академика Лаврентьева, 11АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/gotovyy_biznes_4731401487?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,16 января 14:39,с улицы,800 м²,1.0,офисная,продажа,,другой,в здании,55.83293,49.150647,2.8 м,15 кВт,,,A,есть,,,
Здание,4500000,"Заводская ул., 21Заинск",https://www.avito.ru/zainsk/kommercheskaya_nedvizhimost/zdanie_4692117722?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,16 января 12:51,,1300 м²,,без отделки,продажа,,другой,на улице,55.30653381,52.00584412,15 м,,,в эксплуатации,,,,,
"Здание, 1279 м²",80900000,"пр-т Вахитова, 46Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/zdanie_1279_m_4653909895?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,14 января 15:52,с улицы,1279 м²,,чистовая,продажа,помещение сдано,торговый центр,"на улице, бесплатная, подходит для грузового транспорта",55.75595616553638,52.40735754069182,3.5 м,"100 кВт, можно увеличить",,в эксплуатации,,есть,центральное,,30.0
"Помещение с арендаторами на ул. Баки Урманче, д.9",54000000,"ул. Баки Урманче, 9Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pomeschenie_s_arendatorami_na_ul._baki_urmanche_d.9_4691775029?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmUnl2b0ZmZ0dNaTFQSlRkIjt9FQnwPz8AAAA,13 января 17:41,с улицы,221.6 м²,1.0,чистовая,продажа,помещение сдано,жилой дом,"на улице, бесплатная",55.729965,49.176096,2.7 м,50 кВт,,в эксплуатации,,есть,центральное,,
